,name,scie,lang_x,tags,lang_names,local_name,full_lang_name,state
3911,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,Mal. Inji,Inji,Malayalam,Kerala
3912,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,M. Sing,Sing,Manipuri,Manipur
3913,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,Mar. Ale,Ale,Marathi,Maharashtra
3914,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,N. Aduwa,Aduwa,Nepali,Nepal
3915,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,O. Ada,Ada,Oriya,Orissa
3916,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,P. Adrak,Adrak,Punjabi,Punjab
3917,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,S. Aadrak,Aadrak,Sanskrit,Uttaranchal
3918,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,Tam. Inji,Inji,Tamil,Tamil Nadu
3919,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,Tel. Allam,Allam,Telugu,Andhra Pradesh
3920,"Ginger, fresh",Zinziber officinale,A. Ada kesa; B. Ada; G. Adu; H. Adrak ; Kan. Shunti; Kash. Adrak; Kh. Sying bah; Mal. Inji; M. Sing; Mar. Ale; N. Aduwa; O. Ada; P. Adrak; S. Aadrak; Tam. Inji; Tel. Allam; U. Adrak.,vegetarian eggetarian fishetarian veg,U. Adrak.,Adrak.,Urdu,Uttar Pradesh
3921,"Egg, duck, whole, boiled",,nan,eggetarian fishetarian nonveg,nan,,,
3922,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,A. Aam ada,Aam ada,Assamese,Assam
3923,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,B. Amada,Amada,Bengali,West Bengal
3924,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,G. Amba Hardar,Amba Hardar,Gujarati,Gujarat
3925,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,H. Aam adhrak,Aam adhrak,Hindi,Delhi
3926,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Kan. Mavina hasi sunthi,Mavina hasi sunthi,Kannada,Karnataka
3927,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Kash. Adrak,Adrak,Kashmiri,Jammu and Kashmir
3928,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Kh. Sying makhir,Sying makhir,Khasi,Meghalaya
3929,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Mal. Mangainji,Mangainji,Malayalam,Kerala
3930,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Mar. Amba haldi,Amba haldi,Marathi,Maharashtra
3931,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,P. Aam adrak,Aam adrak,Punjabi,Punjab
3932,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Tam. Mainji,Mainji,Tamil,Tamil Nadu
3933,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,Tel. Mamidiallam,Mamidiallam,Telugu,Andhra Pradesh
3934,Mango ginger,Curcuma amada,A. Aam ada; B. Amada; G. Amba Hardar; H. Aam adhrak; Kan. Mavina hasi sunthi; Kash. Adrak; Kh. Sying makhir; Mal. Mangainji; Mar. Amba haldi; P. Aam adrak; Tam. Mainji; Tel. Mamidiallam; U. Aam adrak.,vegetarian eggetarian fishetarian veg,U. Aam adrak.,Aam adrak.,Urdu,Uttar Pradesh
3935,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,A. Podina,Podina,Assamese,Assam
3936,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,B. Pudina,Pudina,Bengali,West Bengal
3937,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,E. Mentha,Mentha,English,Arunachal Pradesh
3938,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,G. Phudino,Phudino,Gujarati,Gujarat
3939,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,H. Pudina,Pudina,Hindi,Delhi
3940,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Kan. Pudina,Pudina,Kannada,Karnataka
3941,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Kash. Pudinth,Pudinth,Kashmiri,Jammu and Kashmir
3942,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Kh. Pudina,Pudina,Khasi,Meghalaya
3943,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Mal. Pudina,Pudina,Malayalam,Kerala
3944,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,M. Nungsihidak,Nungsihidak,Manipuri,Manipur
3945,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Mar. Pudina,Pudina,Marathi,Maharashtra
3946,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,N. Baabari,Baabari,Nepali,Nepal
3947,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,O. Pudina Patra,Pudina Patra,Oriya,Orissa
3948,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,P. Pudina,Pudina,Punjabi,Punjab
3949,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Tam. Pudina,Pudina,Tamil,Tamil Nadu
3950,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,Tel. Pudina,Pudina,Telugu,Andhra Pradesh
3951,Mint leaves,Mentha spicata,A. Podina; B. Pudina; E. Mentha; G. Phudino; H. Pudina; Kan. Pudina; Kash. Pudinth; Kh. Pudina; Mal. Pudina; M. Nungsihidak; Mar. Pudina; N. Baabari; O. Pudina Patra; P. Pudina; Tam. Pudina; Tel. Pudina; U. Pudina.,vegetarian eggetarian fishetarian veg,U. Pudina.,Pudina.,Urdu,Uttar Pradesh
3952,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,A. Piyanj,Piyanj,Assamese,Assam
3953,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,B. Peyaj,Peyaj,Bengali,West Bengal
3954,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,"E. Bulb onion, Common onion","Bulb onion, Common onion",English,Arunachal Pradesh
3955,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,G. Kando,Kando,Gujarati,Gujarat
3956,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,H. Pyaz,Pyaz,Hindi,Delhi
3957,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Kan. Eerulli,Eerulli,Kannada,Karnataka
3958,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Kash. Gandha,Gandha,Kashmiri,Jammu and Kashmir
3959,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Kh. Piat,Piat,Khasi,Meghalaya
3960,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Mal. Ulli,Ulli,Malayalam,Kerala
3961,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,M. Tilhou,Tilhou,Manipuri,Manipur
3962,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Mar. Kanda,Kanda,Marathi,Maharashtra
3963,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,N. Pyaj,Pyaj,Nepali,Nepal
3964,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,O. Piaja,Piaja,Oriya,Orissa
3965,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,P. Gandhe,Gandhe,Punjabi,Punjab
3966,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,S. Palaanduh,Palaanduh,Sanskrit,Uttaranchal
3967,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Tam. Vengayam,Vengayam,Tamil,Tamil Nadu
3968,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Tel. Neerulli/Ullipaya,Neerulli/Ullipaya,Telugu,Andhra Pradesh
3969,"Onion, big",Allium cepa,"A. Piyanj; B. Peyaj; E. Bulb onion, Common onion; G. Kando; H. Pyaz; Kan. Eerulli; Kash. Gandha; Kh. Piat; Mal. Ulli; M. Tilhou; Mar. Kanda; N. Pyaj; O. Piaja; P. Gandhe; S. Palaanduh; Tam. Vengayam; Tel. Neerulli/Ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,U. Pyaaz.,Pyaaz.,Urdu,Uttar Pradesh
3970,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,A. Xoru Piyanj,Xoru Piyanj,Assamese,Assam
3971,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,B. Gundhun,Gundhun,Bengali,West Bengal
3972,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,"E. Bulb onion, Common onion","Bulb onion, Common onion",English,Arunachal Pradesh
3973,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,G. Dungri (nani),Dungri (nani),Gujarati,Gujarat
3974,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,H. Pyaaz Kali,Pyaaz Kali,Hindi,Delhi
3975,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Kan. Chikk Eerulli,Chikk Eerulli,Kannada,Karnataka
3976,"Onion, small",Allium cepa,"A. Xoru Piyanj; B. Gundhun; E. Bulb onion, Common onion; G. Dungri (nani); H. Pyaaz Kali; Kan. Chikk Eerulli; Kash. Praan; Kh. Piat rit; Mal. Cheriya Ulli; M. Tilhou ; Mar. Kanda; N. Chayapi; P. Gandhe; Tam. Chinna vengayam; Tel. Chinna ullipaya; U. Pyaaz.",vegetarian eggetarian fishetarian veg,Kash. Praan,Praan,Kashmiri,Jammu and Kashmir
